,Length (s),Trajectory Path
485,65,003/Trajectory/Unlabelled/20081216153702.csv
486,39051,003/Trajectory/Unlabelled/20081216235730.csv
487,56983,003/Trajectory/Unlabelled/20081218005310.csv
488,54298,003/Trajectory/Unlabelled/20081219004230.csv
489,5265,003/Trajectory/Unlabelled/20081220093557.csv
490,18519,003/Trajectory/Unlabelled/20081221084139.csv
491,35559,003/Trajectory/Unlabelled/20081222005305.csv
492,30395,003/Trajectory/Unlabelled/20081222172939.csv
493,5685,003/Trajectory/Unlabelled/20081223093238.csv
494,595,003/Trajectory/Unlabelled/20081223185007.csv
495,27884,003/Trajectory/Unlabelled/20081224035701.csv
496,30585,003/Trajectory/Unlabelled/20081225044507.csv
497,46752,003/Trajectory/Unlabelled/20081226041731.csv
498,25440,003/Trajectory/Unlabelled/20081228083603.csv
499,346,003/Trajectory/Unlabelled/20081229012227.csv
500,29850,003/Trajectory/Unlabelled/20081229031707.csv
501,15,003/Trajectory/Unlabelled/20081230050437.csv
502,25513,003/Trajectory/Unlabelled/20081230050457.csv
503,365,003/Trajectory/Unlabelled/20081231100727.csv
504,14308,003/Trajectory/Unlabelled/20081231101337.csv
505,30583,003/Trajectory/Unlabelled/20090101042607.csv
506,25686,003/Trajectory/Unlabelled/20090102054759.csv
507,275,003/Trajectory/Unlabelled/20090103040025.csv
508,40355,003/Trajectory/Unlabelled/20090103040505.csv
509,8744,003/Trajectory/Unlabelled/20090104072404.csv
510,6446,003/Trajectory/Unlabelled/20090105033824.csv
511,47547,003/Trajectory/Unlabelled/20090106021504.csv
512,770,003/Trajectory/Unlabelled/20090107003800.csv
513,925,003/Trajectory/Unlabelled/20090107095636.csv
514,42762,003/Trajectory/Unlabelled/20090107211204.csv
515,50475,003/Trajectory/Unlabelled/20090109021035.csv
516,10540,003/Trajectory/Unlabelled/20090110014608.csv
517,8361,003/Trajectory/Unlabelled/20090111040854.csv
518,4240,003/Trajectory/Unlabelled/20090111124404.csv
519,36636,003/Trajectory/Unlabelled/20090112002830.csv
520,47471,003/Trajectory/Unlabelled/20090113013826.csv
521,13127,003/Trajectory/Unlabelled/20090114005604.csv
522,10796,003/Trajectory/Unlabelled/20090114110149.csv
523,4726,003/Trajectory/Unlabelled/20090115004035.csv
524,11838,003/Trajectory/Unlabelled/20090115105508.csv
525,3875,003/Trajectory/Unlabelled/20090116004108.csv
526,5337,003/Trajectory/Unlabelled/20090116123958.csv
527,440,003/Trajectory/Unlabelled/20090116160537.csv
528,46479,003/Trajectory/Unlabelled/20090117010736.csv
529,12027,003/Trajectory/Unlabelled/20090118083722.csv
530,541,003/Trajectory/Unlabelled/20090119012033.csv
531,42637,003/Trajectory/Unlabelled/20090119012939.csv
532,6668,003/Trajectory/Unlabelled/20090120002837.csv
533,5720,003/Trajectory/Unlabelled/20090121104037.csv
534,34604,003/Trajectory/Unlabelled/20090122021005.csv
535,28743,003/Trajectory/Unlabelled/20090123024953.csv
536,68889,003/Trajectory/Unlabelled/20090125070926.csv
537,12345,003/Trajectory/Unlabelled/20090127045253.csv
538,41135,003/Trajectory/Unlabelled/20090128021101.csv
539,10020,003/Trajectory/Unlabelled/20090129073302.csv
540,46192,003/Trajectory/Unlabelled/20090130024155.csv
541,8061,003/Trajectory/Unlabelled/20090131014309.csv
542,4770,003/Trajectory/Unlabelled/20090201104608.csv
543,8638,003/Trajectory/Unlabelled/20090202051606.csv
544,5265,003/Trajectory/Unlabelled/20090203105126.csv
545,72650,003/Trajectory/Unlabelled/20090204043201.csv
546,24391,003/Trajectory/Unlabelled/20090205083437.csv
547,28285,003/Trajectory/Unlabelled/20090206022638.csv
548,5295,003/Trajectory/Unlabelled/20090207063954.csv
549,860,003/Trajectory/Unlabelled/20090207141806.csv
550,975,003/Trajectory/Unlabelled/20090208020837.csv
551,6841,003/Trajectory/Unlabelled/20090208090034.csv
552,2045,003/Trajectory/Unlabelled/20090209094503.csv
553,29843,003/Trajectory/Unlabelled/20090210022307.csv
554,4555,003/Trajectory/Unlabelled/20090211002536.csv
555,12166,003/Trajectory/Unlabelled/20090211100430.csv
556,2580,003/Trajectory/Unlabelled/20090212003104.csv
557,3638,003/Trajectory/Unlabelled/20090212071530.csv
558,3343,003/Trajectory/Unlabelled/20090213003436.csv
559,5270,003/Trajectory/Unlabelled/20090213094555.csv
560,67645,003/Trajectory/Unlabelled/20090214045230.csv
561,31598,003/Trajectory/Unlabelled/20090216041306.csv
562,925,003/Trajectory/Unlabelled/20090216172637.csv
563,49110,003/Trajectory/Unlabelled/20090217013304.csv
564,36302,003/Trajectory/Unlabelled/20090218011226.csv
565,25192,003/Trajectory/Unlabelled/20090219014531.csv
566,47615,003/Trajectory/Unlabelled/20090220004826.csv
567,10,003/Trajectory/Unlabelled/20090221034823.csv
568,68893,003/Trajectory/Unlabelled/20090221034838.csv
569,21775,003/Trajectory/Unlabelled/20090222052937.csv
570,485,003/Trajectory/Unlabelled/20090222183204.csv
571,37680,003/Trajectory/Unlabelled/20090223053653.csv
572,41832,003/Trajectory/Unlabelled/20090224003701.csv
573,36010,003/Trajectory/Unlabelled/20090225004754.csv
574,35153,003/Trajectory/Unlabelled/20090226004404.csv
575,2195,003/Trajectory/Unlabelled/20090227010730.csv
576,37112,003/Trajectory/Unlabelled/20090227034206.csv
577,34066,003/Trajectory/Unlabelled/20090228042522.csv
578,20155,003/Trajectory/Unlabelled/20090301025335.csv
579,625,003/Trajectory/Unlabelled/20090301200358.csv
580,32979,003/Trajectory/Unlabelled/20090302035836.csv
581,50310,003/Trajectory/Unlabelled/20090303004756.csv
582,3053,003/Trajectory/Unlabelled/20090303213504.csv
583,2335,003/Trajectory/Unlabelled/20090305100234.csv
584,630,003/Trajectory/Unlabelled/20090305185437.csv
585,55267,003/Trajectory/Unlabelled/20090306015529.csv
586,45,003/Trajectory/Unlabelled/20090307032912.csv
587,345,003/Trajectory/Unlabelled/20090307033002.csv
588,2025,003/Trajectory/Unlabelled/20090307133307.csv
589,1579,003/Trajectory/Unlabelled/20090308012158.csv
590,8628,003/Trajectory/Unlabelled/20090308075106.csv
591,985,003/Trajectory/Unlabelled/20090308182352.csv
592,16415,003/Trajectory/Unlabelled/20090309004221.csv
593,995,003/Trajectory/Unlabelled/20090310170334.csv
594,43749,003/Trajectory/Unlabelled/20090311003132.csv
595,71722,003/Trajectory/Unlabelled/20090311214808.csv
596,20848,003/Trajectory/Unlabelled/20090313053034.csv
597,3070,003/Trajectory/Unlabelled/20090315005901.csv
598,3017,003/Trajectory/Unlabelled/20090315092223.csv
599,755,003/Trajectory/Unlabelled/20090315183730.csv
600,28084,003/Trajectory/Unlabelled/20090316052230.csv
601,35210,003/Trajectory/Unlabelled/20090319004859.csv
602,40601,003/Trajectory/Unlabelled/20090320002638.csv
603,29610,003/Trajectory/Unlabelled/20090320183955.csv
604,45770,003/Trajectory/Unlabelled/20090322104032.csv
605,2676,003/Trajectory/Unlabelled/20090323095334.csv
606,55107,003/Trajectory/Unlabelled/20090324002927.csv
607,42118,003/Trajectory/Unlabelled/20090324232438.csv
608,520,003/Trajectory/Unlabelled/20090325181056.csv
609,37150,003/Trajectory/Unlabelled/20090326030708.csv
610,55138,003/Trajectory/Unlabelled/20090330005208.csv
611,39166,003/Trajectory/Unlabelled/20090331003904.csv
612,19536,003/Trajectory/Unlabelled/20090401050607.csv
613,120,003/Trajectory/Unlabelled/20090401202331.csv
614,34311,003/Trajectory/Unlabelled/20090402060732.csv
615,47892,003/Trajectory/Unlabelled/20090403011657.csv
616,31240,003/Trajectory/Unlabelled/20090405051938.csv
617,29300,003/Trajectory/Unlabelled/20090406023702.csv
618,650,003/Trajectory/Unlabelled/20090409182800.csv
619,53638,003/Trajectory/Unlabelled/20090410021935.csv
620,43222,003/Trajectory/Unlabelled/20090411052358.csv
621,615,003/Trajectory/Unlabelled/20090412004905.csv
622,35516,003/Trajectory/Unlabelled/20090412073303.csv
623,32477,003/Trajectory/Unlabelled/20090413050806.csv
624,476,003/Trajectory/Unlabelled/20090413144632.csv
625,58381,003/Trajectory/Unlabelled/20090413213935.csv
626,1575,003/Trajectory/Unlabelled/20090415000406.csv
627,10957,003/Trajectory/Unlabelled/20090415074008.csv
628,54910,003/Trajectory/Unlabelled/20090416002705.csv
629,34862,003/Trajectory/Unlabelled/20090417002430.csv
630,865,003/Trajectory/Unlabelled/20090418172238.csv
631,40836,003/Trajectory/Unlabelled/20090419005226.csv
632,1595,003/Trajectory/Unlabelled/20090419175500.csv
633,51090,003/Trajectory/Unlabelled/20090420013034.csv
634,39835,003/Trajectory/Unlabelled/20090420235106.csv
635,27986,003/Trajectory/Unlabelled/20090422023859.csv
636,480,003/Trajectory/Unlabelled/20090422203607.csv
637,2200,003/Trajectory/Unlabelled/20090423092838.csv
638,1085,003/Trajectory/Unlabelled/20090423181101.csv
639,34011,003/Trajectory/Unlabelled/20090424004737.csv
640,640,003/Trajectory/Unlabelled/20090424171137.csv
641,61900,003/Trajectory/Unlabelled/20090425005731.csv
642,26826,003/Trajectory/Unlabelled/20090426025714.csv
643,780,003/Trajectory/Unlabelled/20090426175513.csv
644,46854,003/Trajectory/Unlabelled/20090427010230.csv
645,2156,003/Trajectory/Unlabelled/20090427215826.csv
646,35045,003/Trajectory/Unlabelled/20090428051631.csv
647,53181,003/Trajectory/Unlabelled/20090429005954.csv
648,31268,003/Trajectory/Unlabelled/20090430032332.csv
649,28837,003/Trajectory/Unlabelled/20090501035138.csv
650,23771,003/Trajectory/Unlabelled/20090502074907.csv
651,26081,003/Trajectory/Unlabelled/20090503033926.csv
652,28102,003/Trajectory/Unlabelled/20090504023301.csv
653,385,003/Trajectory/Unlabelled/20090504203925.csv
654,24292,003/Trajectory/Unlabelled/20090505032432.csv
655,745,003/Trajectory/Unlabelled/20090505195337.csv
656,20249,003/Trajectory/Unlabelled/20090506125906.csv
657,29378,003/Trajectory/Unlabelled/20090507024201.csv
658,800,003/Trajectory/Unlabelled/20090507192952.csv
659,1002,003/Trajectory/Unlabelled/20090508015405.csv
660,2917,003/Trajectory/Unlabelled/20090508100431.csv
661,24650,003/Trajectory/Unlabelled/20090509050136.csv
662,840,003/Trajectory/Unlabelled/20090509181636.csv
663,15485,003/Trajectory/Unlabelled/20090510020206.csv
664,425,003/Trajectory/Unlabelled/20090510222007.csv
665,14969,003/Trajectory/Unlabelled/20090511064136.csv
666,981,003/Trajectory/Unlabelled/20090511174427.csv
667,30772,003/Trajectory/Unlabelled/20090512013109.csv
668,490,003/Trajectory/Unlabelled/20090512195558.csv
669,39925,003/Trajectory/Unlabelled/20090513054336.csv
670,31058,003/Trajectory/Unlabelled/20090514015425.csv
671,33564,003/Trajectory/Unlabelled/20090515014004.csv
672,10513,003/Trajectory/Unlabelled/20090516091038.csv
673,29895,003/Trajectory/Unlabelled/20090517054624.csv
674,2570,003/Trajectory/Unlabelled/20090517220626.csv
675,28208,003/Trajectory/Unlabelled/20090518064638.csv
676,6596,003/Trajectory/Unlabelled/20090519094537.csv
677,560,003/Trajectory/Unlabelled/20090519174038.csv
678,5004,003/Trajectory/Unlabelled/20090520010901.csv
679,455,003/Trajectory/Unlabelled/20090520125535.csv
680,570,003/Trajectory/Unlabelled/20090520210235.csv
681,34747,003/Trajectory/Unlabelled/20090521045307.csv
682,6200,003/Trajectory/Unlabelled/20090521231053.csv
683,20941,003/Trajectory/Unlabelled/20090522094234.csv
684,43711,003/Trajectory/Unlabelled/20090523011253.csv
685,2835,003/Trajectory/Unlabelled/20090524094557.csv
686,1265,003/Trajectory/Unlabelled/20090524215455.csv
687,34496,003/Trajectory/Unlabelled/20090525093647.csv
688,25339,003/Trajectory/Unlabelled/20090526040256.csv
689,970,003/Trajectory/Unlabelled/20090526170706.csv
690,17669,003/Trajectory/Unlabelled/20090527080105.csv
691,36336,003/Trajectory/Unlabelled/20090528012338.csv
692,50440,003/Trajectory/Unlabelled/20090530034445.csv
693,31278,003/Trajectory/Unlabelled/20090531031407.csv
694,525,003/Trajectory/Unlabelled/20090531192301.csv
695,5425,003/Trajectory/Unlabelled/20090601082932.csv
696,23417,003/Trajectory/Unlabelled/20090602035536.csv
697,3565,003/Trajectory/Unlabelled/20090602185307.csv
698,35227,003/Trajectory/Unlabelled/20090603064302.csv
699,29825,003/Trajectory/Unlabelled/20090604053730.csv
700,62670,003/Trajectory/Unlabelled/20090605012707.csv
701,42619,003/Trajectory/Unlabelled/20090606060037.csv
702,6788,003/Trajectory/Unlabelled/20090607075255.csv
703,540,003/Trajectory/Unlabelled/20090607163831.csv
704,29704,003/Trajectory/Unlabelled/20090608060034.csv
705,62481,003/Trajectory/Unlabelled/20090609002030.csv
706,29688,003/Trajectory/Unlabelled/20090610062438.csv
707,59046,003/Trajectory/Unlabelled/20090610223636.csv
708,1370,003/Trajectory/Unlabelled/20090611221204.csv
709,21104,003/Trajectory/Unlabelled/20090612072227.csv
710,53142,003/Trajectory/Unlabelled/20090612220336.csv
711,34100,003/Trajectory/Unlabelled/20090614065303.csv
712,22997,003/Trajectory/Unlabelled/20090615055603.csv
713,425,003/Trajectory/Unlabelled/20090615183206.csv
714,19912,003/Trajectory/Unlabelled/20090616054128.csv
715,37725,003/Trajectory/Unlabelled/20090618005931.csv
716,50765,003/Trajectory/Unlabelled/20090619004036.csv
717,42804,003/Trajectory/Unlabelled/20090620024527.csv
718,16385,003/Trajectory/Unlabelled/20090621101407.csv
719,16191,003/Trajectory/Unlabelled/20090622095432.csv
720,34409,003/Trajectory/Unlabelled/20090623043635.csv
721,835,003/Trajectory/Unlabelled/20090623233404.csv
722,15164,003/Trajectory/Unlabelled/20090624070430.csv
723,407,003/Trajectory/Unlabelled/20090624215736.csv
724,43351,003/Trajectory/Unlabelled/20090625041631.csv
725,10525,003/Trajectory/Unlabelled/20090626101307.csv
726,2245,003/Trajectory/Unlabelled/20090627025208.csv
727,13283,003/Trajectory/Unlabelled/20090627101821.csv
728,46407,003/Trajectory/Unlabelled/20090628005229.csv
729,35802,003/Trajectory/Unlabelled/20090629011630.csv
730,9120,003/Trajectory/Unlabelled/20090629173335.csv
731,34295,003/Trajectory/Unlabelled/20090630045606.csv
732,816,003/Trajectory/Unlabelled/20090701044033.csv
733,75,003/Trajectory/Unlabelled/20090701110728.csv
734,455,003/Trajectory/Unlabelled/20090701171936.csv
735,42736,003/Trajectory/Unlabelled/20090702022530.csv
736,29363,003/Trajectory/Unlabelled/20090703002800.csv
737,19364,003/Trajectory/Unlabelled/20090704042634.csv
738,17528,003/Trajectory/Unlabelled/20090705025307.csv
739,596,004/Trajectory/Unlabelled/20081023175852.csv
740,1125,004/Trajectory/Unlabelled/20081024015454.csv
741,9700,004/Trajectory/Unlabelled/20081024092739.csv
742,375,004/Trajectory/Unlabelled/20081024155859.csv
743,20426,004/Trajectory/Unlabelled/20081025045755.csv
744,575,004/Trajectory/Unlabelled/20081025182432.csv
745,27325,004/Trajectory/Unlabelled/20081026064837.csv
746,540,004/Trajectory/Unlabelled/20081026184627.csv
747,17634,004/Trajectory/Unlabelled/20081027054834.csv
748,590,004/Trajectory/Unlabelled/20081027190939.csv
749,20750,004/Trajectory/Unlabelled/20081028054925.csv
750,480,004/Trajectory/Unlabelled/20081028203308.csv
751,490,004/Trajectory/Unlabelled/20081029051310.csv
752,30094,004/Trajectory/Unlabelled/20081029052125.csv
753,35821,004/Trajectory/Unlabelled/20081030014627.csv
754,645,004/Trajectory/Unlabelled/20081030181001.csv
755,32368,004/Trajectory/Unlabelled/20081031020535.csv
756,605,004/Trajectory/Unlabelled/20081031170303.csv
757,21393,004/Trajectory/Unlabelled/20081101051034.csv
758,37102,004/Trajectory/Unlabelled/20081102004739.csv
759,590,004/Trajectory/Unlabelled/20081102205200.csv
760,14901,004/Trajectory/Unlabelled/20081103060807.csv
761,195,004/Trajectory/Unlabelled/20081103165436.csv
762,29655,004/Trajectory/Unlabelled/20081103165756.csv
763,3307,004/Trajectory/Unlabelled/20081104093938.csv
764,64550,004/Trajectory/Unlabelled/20081104191536.csv
765,550,004/Trajectory/Unlabelled/20081105203154.csv
766,28344,004/Trajectory/Unlabelled/20081106040933.csv
767,890,004/Trajectory/Unlabelled/20081106193827.csv
768,39761,004/Trajectory/Unlabelled/20081107015707.csv
769,50517,004/Trajectory/Unlabelled/20081107192306.csv
770,565,004/Trajectory/Unlabelled/20081108190406.csv
771,22753,004/Trajectory/Unlabelled/20081109040406.csv
772,69514,004/Trajectory/Unlabelled/20081109191031.csv
773,430,004/Trajectory/Unlabelled/20081110195702.csv
774,29061,004/Trajectory/Unlabelled/20081111024402.csv
775,670,004/Trajectory/Unlabelled/20081111191723.csv
776,26900,004/Trajectory/Unlabelled/20081112063539.csv
777,550,004/Trajectory/Unlabelled/20081112195508.csv
778,20727,004/Trajectory/Unlabelled/20081113043800.csv
779,51991,004/Trajectory/Unlabelled/20081113220709.csv
780,425,004/Trajectory/Unlabelled/20081114202229.csv
781,12537,004/Trajectory/Unlabelled/20081115075900.csv
782,525,004/Trajectory/Unlabelled/20081116011536.csv
783,5982,004/Trajectory/Unlabelled/20081116091405.csv
784,7010,004/Trajectory/Unlabelled/20081116231600.csv
785,1992,004/Trajectory/Unlabelled/20081117083608.csv
786,505,004/Trajectory/Unlabelled/20081117175332.csv
787,18085,004/Trajectory/Unlabelled/20081118081308.csv
788,42151,004/Trajectory/Unlabelled/20081118224534.csv
789,53070,004/Trajectory/Unlabelled/20081120000039.csv
790,29823,004/Trajectory/Unlabelled/20081121021333.csv
791,475,004/Trajectory/Unlabelled/20081121224856.csv
792,4577,004/Trajectory/Unlabelled/20081122091336.csv
793,480,004/Trajectory/Unlabelled/20081122232007.csv
794,9185,004/Trajectory/Unlabelled/20081123090638.csv
795,57749,004/Trajectory/Unlabelled/20081130180935.csv
796,63785,004/Trajectory/Unlabelled/20081201163701.csv
797,445,004/Trajectory/Unlabelled/20081202173603.csv
798,36543,004/Trajectory/Unlabelled/20081203003127.csv
799,38174,004/Trajectory/Unlabelled/20081203234007.csv
800,575,004/Trajectory/Unlabelled/20081204162324.csv
801,35938,004/Trajectory/Unlabelled/20081205004137.csv
802,485,004/Trajectory/Unlabelled/20081205163059.csv
803,24129,004/Trajectory/Unlabelled/20081205230439.csv
804,31578,004/Trajectory/Unlabelled/20081207051527.csv
805,38092,004/Trajectory/Unlabelled/20081208013636.csv
806,28759,004/Trajectory/Unlabelled/20081209043728.csv
807,43928,004/Trajectory/Unlabelled/20081210014837.csv
808,49564,004/Trajectory/Unlabelled/20081210225906.csv
809,480,004/Trajectory/Unlabelled/20081211175339.csv
810,30849,004/Trajectory/Unlabelled/20081212020256.csv
811,575,004/Trajectory/Unlabelled/20081212203525.csv
812,24338,004/Trajectory/Unlabelled/20081213041305.csv
813,555,004/Trajectory/Unlabelled/20081213163806.csv
814,17604,004/Trajectory/Unlabelled/20081214045708.csv
815,585,004/Trajectory/Unlabelled/20081214183129.csv
816,32257,004/Trajectory/Unlabelled/20081215020352.csv
817,485,004/Trajectory/Unlabelled/20081215170137.csv
818,45490,004/Trajectory/Unlabelled/20081216013032.csv
819,29316,004/Trajectory/Unlabelled/20081216235730.csv
820,425,004/Trajectory/Unlabelled/20081217170506.csv
821,56959,004/Trajectory/Unlabelled/20081218005333.csv
822,54265,004/Trajectory/Unlabelled/20081219004301.csv
823,470,004/Trajectory/Unlabelled/20081219174113.csv
824,23089,004/Trajectory/Unlabelled/20081220044631.csv
825,460,004/Trajectory/Unlabelled/20081220171726.csv
826,32419,004/Trajectory/Unlabelled/20081221064701.csv
827,9782,004/Trajectory/Unlabelled/20081222013936.csv
828,3857,004/Trajectory/Unlabelled/20081223094904.csv
829,540,004/Trajectory/Unlabelled/20081223184925.csv
830,9134,004/Trajectory/Unlabelled/20081224013103.csv
